MFG,Class,Description,Material,Material Brand,Product Name,Style,Filter,Coating,Coating Brand,GMN_OPC,Left OPC,Diameter,Sph/Base,Cyl/Add,Frnt Rad,Bck Rad,C Thk,E Thk,LRP In,LRP Down,d Index,N Ref,e Index,Abbe,Density,PRP Out,PRP Up,Seg Wd,Seg Thk,Int Ht,Slab,Car Rad,Bwl Diam,Ver Diam,Dia Diam,Seg Sep,Up Add,Special,Cat Code,Filter Brand,DRP In,DRP Up,NRP In,NRP Up,Hor Diam,Nom Diam,Obj Clear,Obj Rad
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900983789,7900983789,70,-3.25,-0.25,221.760,91.380,1.6,5.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900983771,7900983771,70,-3.25,0.00,221.760,91.380,1.6,5.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900983763,7900983763,70,-3.00,-2.00,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900983755,7900983755,70,-3.00,-1.75,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979837,7900979837,70,-3.00,-1.50,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979829,7900979829,70,-3.00,-1.25,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979811,7900979811,70,-3.00,-1.00,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979803,7900979803,70,-3.00,-0.75,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979795,7900979795,70,-3.00,-0.50,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979787,7900979787,70,-3.00,-0.25,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979779,7900979779,70,-3.00,0.00,284.950,105.790,1.6,5.1,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979761,7900979761,70,-2.75,-2.00,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979753,7900979753,70,-2.75,-1.75,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979746,7900979746,70,-2.75,-1.50,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979738,7900979738,70,-2.75,-1.25,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979720,7900979720,70,-2.75,-1.00,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979712,7900979712,70,-2.75,-0.75,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979704,7900979704,70,-2.75,-0.50,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979696,7900979696,70,-2.75,-0.25,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979688,7900979688,70,-2.75,0.00,250.000,105.790,1.6,4.8,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979670,7900979670,70,-2.50,-2.00,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979662,7900979662,70,-2.50,-1.75,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979654,7900979654,70,-2.50,-1.50,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979647,7900979647,70,-2.50,-1.25,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979639,7900979639,70,-2.50,-1.00,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979621,7900979621,70,-2.50,-0.75,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979613,7900979613,70,-2.50,-0.50,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979605,7900979605,70,-2.50,-0.25,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979597,7900979597,70,-2.50,0.00,221.760,105.790,1.6,4.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979589,7900979589,70,-2.25,-2.00,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979571,7900979571,70,-2.25,-1.75,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979563,7900979563,70,-2.25,-1.50,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979555,7900979555,70,-2.25,-1.25,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979548,7900979548,70,-2.25,-1.00,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979530,7900979530,70,-2.25,-0.75,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979522,7900979522,70,-2.25,-0.50,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979514,7900979514,70,-2.25,-0.25,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979506,7900979506,70,-2.25,0.00,200.000,105.790,1.6,4.2,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979498,7900979498,70,-2.00,-2.00,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979480,7900979480,70,-2.00,-1.75,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979472,7900979472,70,-2.00,-1.50,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979464,7900979464,70,-2.00,-1.25,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979456,7900979456,70,-2.00,-1.00,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979449,7900979449,70,-2.00,-0.75,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979431,7900979431,70,-2.00,-0.50,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979423,7900979423,70,-2.00,-0.25,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979415,7900979415,70,-2.00,0.00,250.000,125.590,1.6,3.9,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979407,7900979407,70,-1.75,-2.00,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979399,7900979399,70,-1.75,-1.75,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979381,7900979381,70,-1.75,-1.50,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979373,7900979373,70,-1.75,-1.25,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979365,7900979365,70,-1.75,-1.00,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979357,7900979357,70,-1.75,-0.75,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979340,7900979340,70,-1.75,-0.50,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979332,7900979332,70,-1.75,-0.25,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979324,7900979324,70,-1.75,0.00,221.760,125.590,1.6,3.5,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979316,7900979316,70,-1.50,-2.00,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979308,7900979308,70,-1.50,-1.75,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979290,7900979290,70,-1.50,-1.50,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979282,7900979282,70,-1.50,-1.25,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979274,7900979274,70,-1.50,-1.00,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979266,7900979266,70,-1.50,-0.75,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979258,7900979258,70,-1.50,-0.50,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979241,7900979241,70,-1.50,-0.25,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979233,7900979233,70,-1.50,0.00,200.000,125.590,1.6,3.3,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979225,7900979225,70,-1.25,-2.00,181.510,125.590,1.6,3.0,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979217,7900979217,70,-1.25,-1.75,181.510,125.590,1.6,3.0,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979209,7900979209,70,-1.25,-1.50,181.510,125.590,1.6,3.0,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979191,7900979191,70,-1.25,-1.25,181.510,125.590,1.6,3.0,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
ZSS,FIN,ZEISS CLEARVIEW 1.50 UV PROTECT DURAVISION PLUS SILVER UV,PL,ADC,ZEISS CLEARVW SV,SV,UVRI,AR,DVS,7900979183,7900979183,70,-1.25,-1.00,181.510,125.590,1.6,3.0,0.0,0.0,1.499,ND,1.501,58,1.32,0.0,0.0,,,,,,,70,,,,NTN,S70,UVPROTECT,,,,,70,70,,
