MFG,Class,Description,Material,Material Brand,Product Name,Style,Filter,Coating,Coating Brand,Right OPC,Left OPC,Diameter,Sph / Base,Cyl / Add,Frnt Rad,Bck Rad,C Thk,E Thk,LRP In,LRP Down,d Index,N Ref,e Index,Abbe,Density,PRP Out,PRP Up,Seg Wd,Seg Thk,Int Ht,Slab,Car Rad,Bwl Diam,Ver Diam,Dia Diam,Seg Sep,Up Add,Special,Cat Code,Filter Brand,DRP In,DRP Up,NRP In,NRP Up,Hor Diam,Nom Diam,Obj Clear,Obj Rad
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117106871,5117106863,76,4.25,1.25,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117106897,5117106889,76,4.25,1.50,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117106913,5117106905,76,4.25,1.75,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117106939,5117106921,76,4.25,2.00,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117106954,5117106947,76,4.25,2.25,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117106970,5117106962,76,4.25,2.50,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117106996,5117106988,76,4.25,2.75,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107010,5117107002,76,4.25,3.00,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107036,5117107028,76,5.25,1.00,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107051,5117107044,76,5.25,1.25,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107077,5117107069,76,5.25,1.50,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107093,5117107085,76,5.25,1.75,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107119,5117107101,76,5.25,2.00,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107135,5117107127,76,5.25,2.25,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107150,5117107143,76,5.25,2.50,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107176,5117107168,76,5.25,2.75,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107192,5117107184,76,5.25,3.00,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107218,5117107200,76,6.25,1.00,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107234,5117107226,76,6.25,1.25,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107259,5117107242,76,6.25,1.50,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107275,5117107267,76,6.25,1.75,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107291,5117107283,76,6.25,2.00,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107317,5117107309,76,6.25,2.25,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107333,5117107325,76,6.25,2.50,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107358,5117107341,76,6.25,2.75,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107374,5117107366,76,6.25,3.00,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107390,5117107382,76,8.25,1.00,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107416,5117107408,76,8.25,1.25,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107432,5117107424,76,8.25,1.50,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107457,5117107440,76,8.25,1.75,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107473,5117107465,76,8.25,2.00,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107499,5117107481,76,8.25,2.25,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107515,5117107507,76,8.25,2.50,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107531,5117107523,76,8.25,2.75,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION GRAY,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI GRY3,SR,,5117107556,5117107549,76,8.25,3.00,64.160,88.300,12.3,9.0,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F25,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107572,5117107564,76,0.50,1.00,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107598,5117107580,76,0.50,1.25,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107614,5117107606,76,0.50,1.50,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107630,5117107622,76,0.50,1.75,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107655,5117107648,76,0.50,2.00,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107671,5117107663,76,0.50,2.25,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107697,5117107689,76,0.50,2.50,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107713,5117107705,76,0.50,2.75,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107739,5117107721,76,0.50,3.00,1432.430,132.500,10.6,15.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107754,5117107747,76,2.25,1.00,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107770,5117107762,76,2.25,1.25,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107796,5117107788,76,2.25,1.50,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107812,5117107804,76,2.25,1.75,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107838,5117107820,76,2.25,2.00,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107853,5117107846,76,2.25,2.25,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107879,5117107861,76,2.25,2.50,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107895,5117107887,76,2.25,2.75,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107911,5117107903,76,2.25,3.00,253.590,132.500,10.6,13.6,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107937,5117107929,76,4.25,1.00,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107952,5117107945,76,4.25,1.25,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107978,5117107960,76,4.25,1.50,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117107994,5117107986,76,4.25,1.75,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108018,5117108000,76,4.25,2.00,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108034,5117108026,76,4.25,2.25,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108059,5117108042,76,4.25,2.50,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108075,5117108067,76,4.25,2.75,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108091,5117108083,76,4.25,3.00,123.260,132.500,10.6,10.4,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108117,5117108109,76,5.25,1.00,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108133,5117108125,76,5.25,1.25,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108158,5117108141,76,5.25,1.50,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108174,5117108166,76,5.25,1.75,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108190,5117108182,76,5.25,2.00,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108216,5117108208,76,5.25,2.25,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108232,5117108224,76,5.25,2.50,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108257,5117108240,76,5.25,2.75,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108273,5117108265,76,5.25,3.00,100.760,88.300,8.7,10.2,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108299,5117108281,76,6.25,1.00,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108315,5117108307,76,6.25,1.25,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108331,5117108323,76,6.25,1.50,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108356,5117108349,76,6.25,1.75,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108372,5117108364,76,6.25,2.00,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
ZSS,SFN,FLAT TOP 28 PHOTOFUSION BROWN,PL,TR845,FT 28 BIFOCAL,BI FT,PHOT UVRI BRN3,SR,,5117108398,5117108380,76,6.25,2.25,85.350,88.300,8.7,8.8,6.0,6.0,1.502,ND,1.504,54,1.18,,,28.0,,,,,,76,,,,,F26,PHOTOFUSION,,,,,76,76,,
